;X1;X2;Y1;Y2;Z
11:40:01.5657862;3;9;14;16;FALSE
11:40:01.6346122;3;9;14;16;FALSE
11:40:01.7349647;3;9;14;16;FALSE
11:40:01.8354470;3;9;14;16;FALSE
11:40:01.9358914;3;9;14;16;FALSE
11:40:02.0363641;3;9;14;16;FALSE
11:40:02.1368243;3;9;14;16;FALSE
11:40:02.2200383;3;9;14;16;FALSE
11:40:02.3151869;3;9;14;16;FALSE
11:40:02.3997371;3;9;14;16;FALSE
11:40:02.5000649;3;9;14;16;FALSE
11:40:02.6004330;3;9;14;16;FALSE
11:40:02.6848934;3;9;14;16;FALSE
11:40:02.7696290;3;9;13;16;FALSE
11:40:02.8810814;3;8;13;16;FALSE
11:40:02.9861193;3;8;14;16;FALSE
11:40:03.0864356;3;8;14;16;FALSE
11:40:03.1870379;3;8;14;16;FALSE
11:40:03.2874108;3;8;14;16;FALSE
11:40:03.3875646;3;8;12;16;FALSE
11:40:03.4723152;3;8;13;16;FALSE
11:40:03.5727722;3;8;13;16;FALSE
11:40:03.6729939;3;8;13;16;FALSE
11:40:03.7732578;3;9;14;16;FALSE
11:40:03.8736820;3;9;14;16;FALSE
11:40:03.9739359;3;9;14;16;FALSE
11:40:04.0742859;3;9;14;16;FALSE
11:40:04.1428053;3;9;14;16;FALSE
11:40:04.2429309;3;9;14;16;FALSE
11:40:04.3432212;3;9;14;16;FALSE
11:40:04.4430780;3;9;14;16;FALSE
11:40:04.5214035;3;9;14;16;FALSE
11:40:04.5904374;3;9;14;16;FALSE
11:40:04.6907892;3;9;14;16;FALSE
11:40:04.7756076;3;9;14;16;FALSE
11:40:04.8757404;3;9;14;16;FALSE
11:40:04.9441765;3;8;14;16;FALSE
11:40:05.0444777;3;8;14;16;FALSE
11:40:05.1447092;3;8;14;16;FALSE
11:40:05.2231142;3;8;13;16;FALSE
11:40:05.3078692;3;8;13;16;FALSE
11:40:05.4080115;3;8;13;16;FALSE
11:40:05.5081987;3;8;13;16;FALSE
11:40:05.5928511;3;8;13;16;FALSE
11:40:05.6773351;3;8;13;16;FALSE
11:40:05.7777037;3;8;13;16;FALSE
11:40:05.8778664;3;8;13;16;FALSE
11:40:05.9782442;3;8;13;16;FALSE
11:40:06.0786872;3;8;13;16;FALSE
11:40:06.1789296;3;8;13;16;FALSE
11:40:06.2790193;3;8;13;16;FALSE
11:40:06.3481461;3;8;13;16;FALSE
11:40:06.4311238;3;8;13;16;FALSE
11:40:06.5266159;3;8;13;16;FALSE
11:40:06.6271119;3;8;13;16;FALSE
11:40:06.7121055;3;8;13;16;FALSE
11:40:06.8127194;3;8;13;16;FALSE
11:40:06.9126016;3;8;13;16;FALSE
11:40:06.9973980;3;8;13;16;FALSE
11:40:07.0821751;3;8;13;16;FALSE
11:40:07.1827767;3;8;12;16;FALSE
11:40:07.2831332;3;8;12;16;FALSE
11:40:07.3832057;3;8;13;16;FALSE
11:40:07.4837734;3;8;13;16;FALSE
11:40:07.5841439;3;8;13;16;FALSE
11:40:07.6742367;3;8;13;16;FALSE
11:40:07.7531613;3;8;13;16;FALSE
11:40:07.8311143;3;9;14;16;FALSE
11:40:07.9315958;3;9;14;16;FALSE
11:40:08.0130130;3;9;14;16;FALSE
11:40:08.1007145;3;9;14;16;FALSE
11:40:08.2009741;3;9;14;16;FALSE
11:40:08.3013324;3;9;14;16;FALSE
11:40:08.4014105;3;9;14;16;FALSE
11:40:08.5017576;3;9;14;16;FALSE
11:40:08.6020747;3;9;14;16;FALSE
11:40:08.7024501;3;9;14;16;FALSE
11:40:08.8025287;3;9;14;16;FALSE
11:40:08.8718229;3;9;14;16;FALSE
11:40:08.9557930;3;9;14;16;FALSE
11:40:09.0395837;3;9;14;16;FALSE
11:40:09.1340592;3;9;14;16;FALSE
11:40:09.2186722;3;9;14;16;FALSE
11:40:09.2878152;3;9;14;16;FALSE
11:40:09.3956413;3;9;14;16;FALSE
11:40:09.5036940;3;9;14;16;FALSE
11:40:09.6042858;3;9;14;16;FALSE
11:40:09.7045980;3;9;14;16;FALSE
11:40:09.8050242;3;9;14;16;FALSE
11:40:09.9051143;3;9;14;16;FALSE
11:40:09.9898767;3;9;14;16;FALSE
11:40:10.0899481;3;9;14;16;FALSE
11:40:10.1900317;3;9;14;16;FALSE
11:40:10.2903577;3;9;14;16;FALSE
11:40:10.3901792;3;9;14;16;FALSE
11:40:10.4907696;3;9;14;16;FALSE
11:40:10.5753596;3;9;14;16;FALSE
11:40:10.6601026;3;9;14;16;FALSE
11:40:10.7605827;3;9;14;16;FALSE
11:40:10.8385095;3;9;14;16;FALSE
11:40:10.9392693;3;9;14;16;FALSE
11:40:11.0237454;3;9;14;16;FALSE
11:40:11.1243622;3;9;14;16;FALSE
11:40:11.2247209;3;9;14;16;FALSE
11:40:11.3250937;3;9;14;16;FALSE
11:40:11.4093279;3;9;14;16;FALSE
11:40:11.5095143;3;9;14;16;FALSE
11:40:11.6098553;3;9;14;16;FALSE
11:40:11.7101415;3;9;14;16;FALSE
11:40:11.7946948;3;9;14;16;FALSE
11:40:11.8947502;3;9;14;16;FALSE
11:40:11.9952730;3;9;14;16;FALSE
11:40:12.0954838;3;9;14;16;FALSE
11:40:12.1962288;3;9;14;16;FALSE
11:40:12.2965924;3;9;14;16;FALSE
11:40:12.3966092;3;9;14;16;FALSE
11:40:12.4651951;3;9;14;16;FALSE
11:40:12.5578897;3;9;14;16;FALSE
11:40:12.6368150;3;9;14;16;FALSE
11:40:12.7008058;3;9;14;16;FALSE
11:40:12.7656016;3;9;14;16;FALSE
11:40:12.8437235;3;9;14;16;FALSE
11:40:12.9130017;3;9;14;16;FALSE
11:40:13.0133105;3;9;14;16;FALSE
11:40:13.1136522;3;9;14;16;FALSE
11:40:13.1984194;3;9;14;16;FALSE
11:40:13.2987550;3;9;14;16;FALSE
11:40:13.3986219;3;9;14;16;FALSE
11:40:13.4988709;3;9;14;16;FALSE
11:40:13.5679412;3;9;14;16;FALSE
11:40:13.6681608;3;9;14;16;FALSE
11:40:13.7686528;3;9;14;16;FALSE
11:40:13.8465665;3;9;14;16;FALSE
11:40:13.9315996;3;9;14;16;FALSE
11:40:14.0318825;3;9;14;16;FALSE
11:40:14.1322499;3;9;14;16;FALSE
11:40:14.2326226;3;9;14;16;FALSE
11:40:14.3173867;3;9;14;16;FALSE
11:40:14.4174321;3;9;14;16;FALSE
11:40:14.5235297;3;9;14;16;FALSE
11:40:14.6021839;3;9;14;16;FALSE
11:40:14.7181411;3;9;14;16;FALSE
11:40:14.8186493;3;9;14;16;FALSE
11:40:14.9187308;3;9;14;16;FALSE
11:40:15.0191085;3;9;14;16;FALSE
11:40:15.1194459;3;9;14;16;FALSE
11:40:15.2198073;3;9;14;16;FALSE
11:40:15.3203937;3;9;14;16;FALSE
11:40:15.4046135;3;9;14;16;FALSE
11:40:15.5049827;3;9;14;16;FALSE
11:40:15.6053570;3;9;14;16;FALSE
11:40:15.7057090;3;9;14;16;FALSE
11:40:15.7901268;3;9;14;16;FALSE
11:40:15.8748551;3;9;14;16;FALSE
11:40:15.9752374;3;9;14;16;FALSE
11:40:16.0534652;3;9;14;16;FALSE
11:40:16.1333312;3;9;14;16;FALSE
11:40:16.2070613;3;9;14;16;FALSE
11:40:16.3073866;3;9;14;16;FALSE
11:40:16.4082676;3;9;14;16;FALSE
11:40:16.5240039;3;9;14;16;FALSE
11:40:16.6243429;3;9;14;16;FALSE
11:40:16.7247189;3;9;14;16;FALSE
11:40:16.8091960;3;9;14;16;FALSE
11:40:16.8941047;3;9;14;16;FALSE
11:40:16.9785223;3;9;14;16;FALSE
11:40:17.0788208;3;9;14;16;FALSE
11:40:17.1796275;3;9;14;16;FALSE
11:40:17.2797095;3;9;14;16;FALSE
11:40:17.3800159;3;9;14;16;FALSE
11:40:17.4581379;3;9;14;16;FALSE
11:40:17.5426611;3;9;14;16;FALSE
11:40:17.6430138;3;9;14;16;FALSE
11:40:17.7434110;3;9;14;16;FALSE
11:40:17.8279379;3;9;14;16;FALSE
11:40:17.9131286;3;9;14;16;FALSE
11:40:18.0136840;3;9;14;16;FALSE
11:40:18.1140238;3;9;14;16;FALSE
11:40:18.1828163;3;9;14;16;FALSE
11:40:18.2833061;3;9;14;16;FALSE
11:40:18.3837798;3;9;14;16;FALSE
11:40:18.4839451;3;9;14;16;FALSE
11:40:18.5842837;3;9;14;16;FALSE
11:40:18.6847568;3;9;14;16;FALSE
11:40:18.7852226;3;9;14;16;FALSE
11:40:18.8633533;3;9;14;16;FALSE
11:40:18.9321529;3;9;14;16;FALSE
11:40:19.0326710;3;9;14;16;FALSE
11:40:19.1330314;3;9;14;16;FALSE
11:40:19.2332428;3;9;14;16;FALSE
11:40:19.3176695;3;9;14;16;FALSE
11:40:19.4023488;3;9;14;16;FALSE
11:40:19.4866551;3;9;14;16;FALSE
11:40:19.5647801;3;9;14;16;FALSE
11:40:19.6338226;3;9;14;16;FALSE
11:40:19.6872143;3;9;14;16;FALSE
11:40:19.7653403;3;9;14;16;FALSE
11:40:19.8499977;3;9;14;16;FALSE
11:40:19.9399617;3;9;14;16;FALSE
11:40:20.0351640;3;9;14;16;FALSE
11:40:20.1354997;3;9;14;16;FALSE
11:40:20.2358798;3;9;14;16;FALSE
11:40:20.3363227;3;9;14;16;FALSE
11:40:20.4207840;3;9;14;16;FALSE
11:40:20.5214277;3;9;14;16;FALSE
11:40:20.6217943;3;9;14;16;FALSE
11:40:20.6905546;3;9;14;16;FALSE
11:40:20.7911209;3;9;14;16;FALSE
11:40:20.8915684;3;9;14;16;FALSE
11:40:20.9920564;3;9;14;16;FALSE
11:40:21.0921110;3;9;14;16;FALSE
11:40:21.1923832;3;9;14;16;FALSE
11:40:21.2924792;3;9;14;16;FALSE
11:40:21.3764484;3;9;14;16;FALSE
11:40:21.4643484;3;9;14;16;FALSE
11:40:21.5319452;3;9;14;16;FALSE
11:40:21.6086775;3;9;14;16;FALSE
11:40:21.6929356;3;9;14;16;FALSE
11:40:21.7713244;3;9;14;16;FALSE
11:40:21.8560333;3;9;14;16;FALSE
11:40:21.9563544;3;9;14;16;FALSE
11:40:22.0563995;3;9;14;16;FALSE
11:40:22.1255057;3;9;14;16;FALSE
11:40:22.2256805;3;9;14;16;FALSE
11:40:22.3259224;3;9;14;16;FALSE
11:40:22.4262941;3;9;14;16;FALSE
11:40:22.5263681;3;9;14;16;FALSE
11:40:22.6266916;3;9;14;16;FALSE
11:40:22.7272053;3;9;14;16;FALSE
11:40:22.8275156;3;9;14;16;FALSE
11:40:22.8965504;3;9;14;16;FALSE
11:40:22.9744791;3;9;14;16;FALSE
11:40:23.0752469;3;9;14;16;FALSE
11:40:23.1756447;3;9;14;16;FALSE
11:40:23.2600250;3;9;14;16;FALSE
11:40:23.3606315;3;9;14;16;FALSE
11:40:23.4614953;3;9;14;16;FALSE
11:40:23.5456605;3;9;14;16;FALSE
11:40:23.6305356;3;9;14;16;FALSE
11:40:23.7310301;3;9;14;16;FALSE
11:40:23.8310472;3;9;14;16;FALSE
11:40:23.9315846;3;9;14;16;FALSE
11:40:24.0366784;3;9;14;16;FALSE
11:40:24.1319742;3;9;14;16;FALSE
11:40:24.2323354;3;9;14;16;FALSE
11:40:24.3011340;3;9;14;16;FALSE
11:40:24.4016596;3;9;14;16;FALSE
11:40:24.4795473;3;9;14;16;FALSE
11:40:24.5692107;3;9;14;16;FALSE
11:40:24.6488703;3;9;14;16;FALSE
11:40:24.7335417;3;9;14;16;FALSE
11:40:24.8338226;3;9;14;16;FALSE
11:40:24.9340997;3;9;14;16;FALSE
11:40:25.0031403;3;9;14;16;FALSE
11:40:25.0812620;3;9;14;16;FALSE
11:40:25.1659303;3;9;14;16;FALSE
11:40:25.2505896;3;9;14;16;FALSE
11:40:25.3352407;3;9;14;16;FALSE
11:40:25.4042861;3;9;14;16;FALSE
11:40:25.4824097;3;9;14;16;FALSE
11:40:25.5670732;3;9;14;16;FALSE
11:40:25.6517511;3;9;14;16;FALSE
11:40:25.7363996;3;9;14;16;FALSE
11:40:25.8366791;3;9;14;16;FALSE
11:40:25.9369653;3;9;14;16;FALSE
11:40:26.0216238;3;9;14;16;FALSE
11:40:26.0841276;3;9;14;16;FALSE
11:40:26.1375430;3;9;14;16;FALSE
11:40:26.2222157;3;9;14;16;FALSE
11:40:26.3068772;3;9;14;16;FALSE
11:40:26.3850085;3;9;14;16;FALSE
11:40:26.4644926;3;9;14;16;FALSE
11:40:26.5549035;3;9;14;16;FALSE
11:40:26.6394418;3;9;14;16;FALSE
11:40:26.7394957;3;9;14;16;FALSE
11:40:26.8083013;3;9;14;16;FALSE
11:40:26.9086242;3;9;14;16;FALSE
11:40:27.0087241;3;9;14;16;FALSE
11:40:27.1088145;3;9;14;16;FALSE
11:40:27.2087885;3;9;14;16;FALSE
11:40:27.3090844;3;9;14;16;FALSE
11:40:27.4099328;3;9;14;16;FALSE
11:40:27.4880789;3;9;14;16;FALSE
11:40:27.5724934;3;9;14;16;FALSE
11:40:27.6727671;3;9;14;16;FALSE
11:40:27.7730990;3;9;14;16;FALSE
11:40:27.8734122;3;9;14;16;FALSE
11:40:27.9422171;3;9;14;16;FALSE
11:40:28.0425565;3;9;14;16;FALSE
11:40:28.1331011;3;9;14;16;FALSE
11:40:28.2118082;3;9;14;16;FALSE
11:40:28.3065865;3;9;14;16;FALSE
11:40:28.3678046;3;9;14;16;FALSE
11:40:28.4487425;3;9;14;16;FALSE
11:40:28.5268934;3;9;14;16;FALSE
11:40:28.6115864;3;9;14;16;FALSE
11:40:28.6964914;3;9;14;16;FALSE
11:40:28.7970275;3;9;14;16;FALSE
11:40:28.8971443;3;9;14;16;FALSE
11:40:28.9660928;3;9;14;16;FALSE
11:40:29.0665623;3;9;14;16;FALSE
11:40:29.1671918;3;9;14;16;FALSE
11:40:29.2451345;3;9;14;16;FALSE
11:40:29.3296943;3;9;14;16;FALSE
11:40:29.4299160;3;9;14;16;FALSE
11:40:29.5349209;3;9;14;16;FALSE
11:40:29.6148936;3;9;14;16;FALSE
11:40:29.6996202;3;9;14;16;FALSE
11:40:29.8000954;3;9;14;16;FALSE
11:40:29.9005995;3;9;14;16;FALSE
11:40:30.0008878;3;9;14;16;FALSE
11:40:30.0860753;3;9;14;16;FALSE
11:40:30.1703584;3;9;14;16;FALSE
11:40:30.2708995;3;9;14;16;FALSE
11:40:30.3487669;3;9;14;16;FALSE
11:40:30.4177614;3;9;14;16;FALSE
11:40:30.5180964;3;9;14;16;FALSE
11:40:30.6026450;3;9;14;16;FALSE
11:40:30.7032050;3;9;14;16;FALSE
11:40:30.8035351;3;9;14;16;FALSE
11:40:30.9035597;3;9;14;16;FALSE
11:40:31.0036853;3;9;14;16;FALSE
11:40:31.1042466;3;9;14;16;FALSE
11:40:31.2046503;3;9;14;16;FALSE
11:40:31.3048467;3;9;14;16;FALSE
11:40:31.4049660;3;9;14;16;FALSE
11:40:31.4738320;3;9;14;16;FALSE
11:40:31.5744219;3;9;14;16;FALSE
11:40:31.6747393;3;9;14;16;FALSE
11:40:31.7527573;3;9;14;16;FALSE
11:40:31.8216047;3;9;14;16;FALSE
11:40:31.9219191;3;9;14;16;FALSE
11:40:32.0230425;3;9;14;16;FALSE
11:40:32.1075370;3;9;14;16;FALSE
11:40:32.1760349;3;9;14;16;FALSE
11:40:32.2762472;3;9;14;16;FALSE
11:40:32.3763069;3;9;14;16;FALSE
11:40:32.4420197;3;9;14;16;FALSE
11:40:32.5137859;3;9;14;16;FALSE
11:40:32.6136150;3;9;14;16;FALSE
11:40:32.7136730;3;9;14;16;FALSE
11:40:32.7824541;3;9;14;16;FALSE
11:40:32.8829435;3;9;14;16;FALSE
11:40:32.9762048;3;9;14;16;FALSE
11:40:33.0839170;3;9;14;16;FALSE
11:40:33.1618568;3;9;14;16;FALSE
11:40:33.2312725;3;9;14;16;FALSE
11:40:33.3160711;3;9;14;16;FALSE
11:40:33.4163763;3;9;14;16;FALSE
11:40:33.4851826;3;9;14;16;FALSE
11:40:33.5856497;3;9;14;16;FALSE
11:40:33.6862810;3;9;14;16;FALSE
11:40:33.7868367;3;9;14;16;FALSE
11:40:33.8873512;3;9;14;16;FALSE
11:40:33.9875325;3;9;14;16;FALSE
11:40:34.0882319;3;9;14;16;FALSE
11:40:34.1662780;3;9;14;16;FALSE
11:40:34.2509145;3;9;14;16;FALSE
11:40:34.3357335;3;9;14;16;FALSE
11:40:34.4360142;3;9;14;16;FALSE
11:40:34.5363886;3;9;14;16;FALSE
11:40:34.6366978;3;9;14;16;FALSE
11:40:34.7370594;3;9;14;16;FALSE
11:40:34.8375100;3;9;14;16;FALSE
11:40:34.9421517;3;9;14;16;FALSE
11:40:35.0387665;3;9;14;16;FALSE
11:40:35.1390974;3;9;14;16;FALSE
11:40:35.2393005;3;9;14;16;FALSE
11:40:35.3395119;3;9;14;16;FALSE
11:40:35.4397060;3;9;14;16;FALSE
11:40:35.5398993;3;9;14;16;FALSE
11:40:35.6249224;3;9;14;16;FALSE
11:40:35.7252044;3;9;14;16;FALSE
11:40:35.8252960;3;9;14;16;FALSE
11:40:35.9256317;3;9;14;16;FALSE
11:40:35.9946590;3;9;14;16;FALSE
11:40:36.0915817;3;9;14;16;FALSE
11:40:36.1793613;3;9;14;16;FALSE
11:40:36.2577777;3;9;14;16;FALSE
11:40:36.3471008;3;9;14;16;FALSE
11:40:36.4427302;3;9;14;16;FALSE
11:40:36.5428091;3;9;14;16;FALSE
11:40:36.6428938;3;9;14;16;FALSE
11:40:36.7273230;3;9;14;16;FALSE
11:40:36.8278819;3;9;14;16;FALSE
11:40:36.9280619;3;9;14;16;FALSE
11:40:37.0288050;3;9;14;16;FALSE
11:40:37.1291560;3;9;14;16;FALSE
11:40:37.2291762;3;9;14;16;FALSE
11:40:37.3292192;3;9;14;16;FALSE
11:40:37.3979737;3;9;14;16;FALSE
11:40:37.4982056;3;9;14;16;FALSE
11:40:37.5984976;3;9;14;16;FALSE
11:40:37.6811842;3;9;14;16;FALSE
11:40:37.7610606;3;9;14;16;FALSE
11:40:37.8300753;3;9;14;16;FALSE
11:40:37.9305855;3;9;14;16;FALSE
11:40:38.0307648;3;9;14;16;FALSE
11:40:38.1310958;3;9;14;16;FALSE
11:40:38.2316802;3;9;14;16;FALSE
11:40:38.3320255;3;9;14;16;FALSE
11:40:38.4321987;3;9;14;16;FALSE
11:40:38.5008195;3;9;14;16;FALSE
11:40:38.6014784;3;9;14;16;FALSE
11:40:38.6797115;3;9;14;16;FALSE
11:40:38.7798894;3;9;14;16;FALSE
11:40:38.8643157;3;9;14;16;FALSE
11:40:38.9336144;3;9;14;16;FALSE
11:40:39.0237205;3;9;14;16;FALSE
11:40:39.1030142;3;9;14;16;FALSE
11:40:39.1813053;3;9;14;16;FALSE
11:40:39.2660107;3;9;14;16;FALSE
11:40:39.3662738;3;9;14;16;FALSE
11:40:39.4666516;3;9;14;16;FALSE
11:40:39.5515860;3;9;14;16;FALSE
11:40:39.6364097;3;9;14;16;FALSE
11:40:39.7367704;3;9;14;16;FALSE
11:40:39.8371880;3;9;14;16;FALSE
11:40:39.9057898;3;9;14;16;FALSE
11:40:40.0063612;3;9;14;16;FALSE
11:40:40.0843855;3;9;14;16;FALSE
11:40:40.1846514;3;9;14;16;FALSE
11:40:40.2692613;3;9;14;16;FALSE
11:40:40.3382612;3;8;14;16;FALSE
11:40:40.4389379;3;8;14;16;FALSE
11:40:40.5390843;3;8;14;16;FALSE
11:40:40.6391264;3;8;14;16;FALSE
11:40:40.7393103;3;8;14;16;FALSE
11:40:40.8241807;3;8;14;16;FALSE
11:40:40.9084615;3;8;14;16;FALSE
11:40:40.9867761;3;8;14;16;FALSE
11:40:41.0556031;3;8;14;16;FALSE
11:40:41.1400011;3;8;14;16;FALSE
11:40:41.2405452;3;8;14;16;FALSE
11:40:41.3409469;3;8;14;16;FALSE
11:40:41.4412569;3;8;14;16;FALSE
11:40:41.5417830;3;8;14;16;FALSE
11:40:41.6419215;3;8;14;16;FALSE
11:40:41.7107713;3;8;14;16;FALSE
11:40:41.8115809;3;8;14;16;FALSE
11:40:41.9123318;3;8;14;16;FALSE
11:40:42.0127107;3;8;14;16;FALSE
11:40:42.0907320;3;8;14;16;FALSE
11:40:42.1637704;3;8;14;16;FALSE
11:40:42.2602360;3;10;14;16;FALSE
11:40:42.3605887;3;10;14;16;FALSE
11:40:42.4514095;4;10;14;16;FALSE
11:40:42.5460846;4;9;14;16;FALSE
11:40:42.6305118;4;9;14;16;FALSE
11:40:42.7314179;4;9;14;16;FALSE
11:40:42.8160709;4;10;14;16;FALSE
11:40:42.9164613;4;10;14;16;FALSE
11:40:43.0169254;4;10;14;16;FALSE
11:40:43.0953102;4;10;14;16;FALSE
11:40:43.1798071;4;10;14;16;FALSE
11:40:43.2643136;4;10;14;16;FALSE
11:40:43.3696315;4;10;14;16;FALSE
11:40:43.4608555;4;10;14;16;FALSE
11:40:43.5682776;4;10;14;16;FALSE
11:40:43.6686265;4;10;14;16;FALSE
11:40:43.7689728;4;9;14;16;FALSE
11:40:43.8695701;4;9;14;16;FALSE
11:40:43.9544549;4;9;14;16;FALSE
11:40:44.0547329;4;9;14;16;FALSE
11:40:44.1234878;4;10;14;16;FALSE
11:40:44.2240812;4;10;14;16;FALSE
11:40:44.3243952;4;10;14;16;FALSE
11:40:44.4246663;4;10;14;16;FALSE
11:40:44.5246523;4;10;14;16;FALSE
11:40:44.6249435;4;10;14;16;FALSE
11:40:44.7250291;4;10;14;16;FALSE
11:40:44.8033126;4;10;14;16;FALSE
11:40:44.8877592;4;10;14;16;FALSE
11:40:44.9879892;4;9;14;16;FALSE
11:40:45.0883952;4;9;14;16;FALSE
11:40:45.1727892;4;9;14;16;FALSE
11:40:45.2576122;4;9;14;16;FALSE
11:40:45.3578610;4;9;14;16;FALSE
11:40:45.4580154;4;9;14;16;FALSE
11:40:45.5582936;4;9;14;16;FALSE
11:40:45.6745049;4;9;14;16;FALSE
11:40:45.7748652;4;9;14;16;FALSE
11:40:45.8799471;4;9;14;16;FALSE
11:40:45.9755697;4;9;14;16;FALSE
11:40:46.0759183;4;9;14;16;FALSE
11:40:46.1762966;4;9;14;16;FALSE
11:40:46.2766496;4;9;14;16;FALSE
11:40:46.3775140;4;9;14;16;FALSE
11:40:46.4778830;4;9;14;16;FALSE
11:40:46.5779331;4;9;14;16;FALSE
11:40:46.6628036;4;9;14;16;FALSE
11:40:46.7631369;4;10;14;16;FALSE
11:40:46.8634747;4;10;14;16;FALSE
11:40:46.9635982;4;10;14;16;FALSE
11:40:47.0799215;4;10;14;16;FALSE
11:40:47.1802535;4;10;14;16;FALSE
11:40:47.2807326;4;10;14;16;FALSE
11:40:47.3652856;4;10;14;16;FALSE
11:40:47.4703537;4;9;14;16;FALSE
11:40:47.5661559;4;10;14;16;FALSE
11:40:47.6664910;4;10;14;16;FALSE
11:40:47.7667370;4;10;14;16;FALSE
11:40:47.8518127;4;10;14;16;FALSE
11:40:47.9357829;4;10;14;16;FALSE
11:40:48.0138948;4;10;14;16;FALSE
11:40:48.0984590;4;10;14;16;FALSE
11:40:48.1988033;4;10;14;16;FALSE
11:40:48.2831792;4;10;14;16;FALSE
11:40:48.3840669;4;10;14;16;FALSE
11:40:48.4688138;4;10;14;16;FALSE
11:40:48.5736074;4;10;14;16;FALSE
11:40:48.6692961;4;10;14;16;FALSE
11:40:48.7696639;4;10;14;16;FALSE
11:40:48.8700280;4;10;14;16;FALSE
11:40:48.9701886;4;10;14;16;FALSE
11:40:49.0707725;4;10;14;16;FALSE
11:40:49.1395317;4;10;14;16;FALSE
11:40:49.2401190;4;10;14;16;FALSE
11:40:49.3405935;4;10;14;16;FALSE
11:40:49.4408777;4;10;14;16;FALSE
11:40:49.5411889;4;10;14;16;FALSE
11:40:49.6414968;4;10;14;16;FALSE
11:40:49.7412750;4;10;14;16;FALSE
11:40:49.8193726;4;10;14;16;FALSE
11:40:49.9037411;4;10;14;16;FALSE
11:40:50.0041889;4;10;14;16;FALSE
11:40:50.1044668;4;10;14;16;FALSE
11:40:50.1891347;4;10;14;16;FALSE
11:40:50.2738936;4;10;14;16;FALSE
11:40:50.3741401;4;10;14;16;FALSE
11:40:50.4744987;4;10;14;16;FALSE
11:40:50.5748272;4;10;14;16;FALSE
11:40:50.6748605;4;10;14;16;FALSE
11:40:50.7837879;4;10;14;16;FALSE
11:40:50.8913737;4;10;14;16;FALSE
11:40:50.9758732;4;10;14;16;FALSE
11:40:51.0607923;4;10;14;16;FALSE
11:40:51.1452306;4;10;14;16;FALSE
11:40:51.2457157;4;10;14;16;FALSE
11:40:51.3456463;4;10;14;16;FALSE
11:40:51.4240679;4;10;14;16;FALSE
11:40:51.5136811;4;10;14;16;FALSE
11:40:51.5990988;4;10;14;16;FALSE
11:40:51.6772051;4;10;14;16;FALSE
11:40:51.7620468;4;10;14;16;FALSE
11:40:51.8463091;4;10;14;16;FALSE
11:40:51.9472023;4;10;14;16;FALSE
11:40:52.0474688;4;10;14;16;FALSE
11:40:52.1447239;4;10;14;16;FALSE
11:40:52.2480791;4;10;14;16;FALSE
11:40:52.3262141;4;10;14;16;FALSE
11:40:52.4110729;4;9;14;16;FALSE
11:40:52.5167473;4;9;14;16;FALSE
11:40:52.6118399;4;10;14;16;FALSE
11:40:52.6854342;4;10;14;16;FALSE
11:40:52.7812344;4;10;14;16;FALSE
11:40:52.8813046;4;10;14;16;FALSE
11:40:52.9661027;4;9;14;16;FALSE
11:40:53.0503513;4;10;14;16;FALSE
11:40:53.1507915;4;9;14;16;FALSE
11:40:53.2290838;4;9;14;16;FALSE
11:40:53.3292697;4;9;14;16;FALSE
11:40:53.4290492;4;10;14;16;FALSE
11:40:53.4977397;4;9;14;16;FALSE
11:40:53.5984641;4;9;14;16;FALSE
11:40:53.6988232;4;9;14;16;FALSE
11:40:53.7989878;4;9;14;16;FALSE
11:40:53.8835926;4;9;14;16;FALSE
11:40:53.9681458;4;9;14;16;FALSE
11:40:54.0529160;4;9;14;16;FALSE
11:40:54.1312149;4;9;14;16;FALSE
11:40:54.2158414;4;9;14;16;FALSE
11:40:54.3161672;4;9;14;16;FALSE
11:40:54.4160536;4;10;14;16;FALSE
11:40:54.4984504;4;10;14;16;FALSE
11:40:54.6061342;4;9;14;16;FALSE
11:40:54.6907597;4;9;14;16;FALSE
11:40:54.7909467;4;9;14;16;FALSE
11:40:54.8912540;4;9;14;16;FALSE
11:40:54.9913904;4;10;14;16;FALSE
11:40:55.0916795;4;9;14;16;FALSE
11:40:55.1605085;4;9;14;16;FALSE
11:40:55.2612718;4;9;14;16;FALSE
11:40:55.3391186;4;9;14;16;FALSE
11:40:55.4295470;4;9;14;16;FALSE
11:40:55.5240846;4;9;14;16;FALSE
11:40:55.5774874;4;9;14;16;FALSE
11:40:55.6619875;4;9;14;16;FALSE
11:40:55.7625219;4;9;14;16;FALSE
11:40:55.8407051;4;9;14;16;FALSE
11:40:55.9248531;4;10;14;16;FALSE
11:40:56.0099083;4;9;14;16;FALSE
11:40:56.1099610;4;9;14;16;FALSE
11:40:56.2106002;4;9;14;16;FALSE
11:40:56.3027926;4;9;14;16;FALSE
11:40:56.3761821;4;9;14;16;FALSE
11:40:56.4503466;4;9;14;16;FALSE
11:40:56.5262071;4;9;14;16;FALSE
11:40:56.6244855;4;9;14;16;FALSE
11:40:56.7212167;4;9;14;16;FALSE
11:40:56.7886902;4;9;14;16;FALSE
11:40:56.8966838;4;9;14;16;FALSE
11:40:56.9747325;4;9;14;16;FALSE
11:40:57.0590310;4;9;14;16;FALSE
11:40:57.1573409;4;9;14;16;FALSE
11:40:57.2323778;4;9;14;16;FALSE
11:40:57.3066347;4;9;14;16;FALSE
